date,season,team,opponent,moneyLine,projectedRuns
2018-08-30,2018,COL,SD,-143,4.41
2018-08-30,2018,OAK,SEA,-136,4.9
2018-08-30,2018,PIT,STL,105,3.9
2018-08-31,2018,LAD,ARI,-140,4.08
2018-08-31,2018,PIT,ATL,117,3.92
2018-08-31,2018,KC,BAL,-124,4.98
2018-08-31,2018,CWS,BOS,150,3.6
2018-08-31,2018,PHI,CHC,-124,4.71
2018-08-31,2018,STL,CIN,-180,5.79
2018-08-31,2018,TB,CLE,165,3.02
2018-08-31,2018,SD,COL,105,4.15
2018-08-31,2018,BOS,CWS,-165,5.6
2018-08-31,2018,NYY,DET,-362,6.27
2018-08-31,2018,LAA,HOU,170,3.33
2018-08-31,2018,BAL,KC,114,4.21
2018-08-31,2018,HOU,LAA,-190,5.9
2018-08-31,2018,ARI,LAD,125,3.11
2018-08-31,2018,TOR,MIA,-113,4.24
2018-08-31,2018,WSH,MIL,-121,4.93
2018-08-31,2018,TEX,MIN,-115,6.15
2018-08-31,2018,SF,NYM,-105,3.59
2018-08-31,2018,DET,NYY,302,1.99
2018-08-31,2018,SEA,OAK,119,3.65
2018-08-31,2018,CHC,PHI,114,3.97
2018-08-31,2018,ATL,PIT,-127,4.76
2018-08-31,2018,COL,SD,-115,4.55
2018-08-31,2018,OAK,SEA,-134,4.58
2018-08-31,2018,NYM,SF,-105,3.59
2018-08-31,2018,CIN,STL,160,3.46
2018-08-31,2018,CLE,TB,-185,5.19
2018-08-31,2018,MIN,TEX,105,5.61
2018-08-31,2018,MIA,TOR,103,3.94
2018-08-31,2018,MIL,WSH,111,4.27
2018-09-01,2018,LAD,ARI,-155,3.95
2018-09-01,2018,PIT,ATL,107,3.86
2018-09-01,2018,KC,BAL,106,4.37
2018-09-01,2018,CWS,BOS,184,3.17
2018-09-01,2018,PHI,CHC,117,4.15
2018-09-01,2018,STL,CIN,-124,4.71
2018-09-01,2018,TB,CLE,119,3.65
2018-09-01,2018,SD,COL,121,3.17
2018-09-01,2018,BOS,CWS,-214,6.13
2018-09-01,2018,NYY,DET,-360,6.65
2018-09-01,2018,LAA,HOU,167,3.18
2018-09-01,2018,BAL,KC,-116,4.83
2018-09-01,2018,HOU,LAA,-187,5.54
2018-09-01,2018,ARI,LAD,140,2.71
2018-09-01,2018,TOR,MIA,-109,3.91
2018-09-01,2018,WSH,MIL,-134,4.87
2018-09-01,2018,TEX,MIN,109,4.78
2018-09-01,2018,SF,NYM,-128,4.21
2018-09-01,2018,DET,NYY,300,2.13
2018-09-01,2018,SEA,OAK,-126,4.46
2018-09-01,2018,CHC,PHI,-127,5.04
2018-09-01,2018,ATL,PIT,-117,4.31
2018-09-01,2018,COL,SD,-136,4.03
2018-09-01,2018,OAK,SEA,116,3.7
2018-09-01,2018,NYM,SF,118,3.44
2018-09-01,2018,CIN,STL,114,3.97
2018-09-01,2018,CLE,TB,-134,4.58
2018-09-01,2018,MIN,TEX,-119,5.43
2018-09-01,2018,MIA,TOR,-101,3.77
2018-09-01,2018,MIL,WSH,119,3.88
2018-09-02,2018,LAD,ARI,-200,5.0
2018-09-02,2018,PIT,ATL,162,3.44
2018-09-02,2018,KC,BAL,-127,5.04
2018-09-02,2018,CWS,BOS,170,3.52
2018-09-02,2018,PHI,CHC,-126,4.74
2018-09-02,2018,STL,CIN,-150,5.1
2018-09-02,2018,TB,CLE,175,3.09
2018-09-02,2018,SD,COL,126,3.76
2018-09-02,2018,BOS,CWS,-200,6.33
2018-09-02,2018,NYY,DET,-256,6.11
2018-09-02,2018,LAA,HOU,192,2.57
2018-09-02,2018,BAL,KC,117,4.15
2018-09-02,2018,HOU,LAA,-222,5.17
2018-09-02,2018,ARI,LAD,170,2.78
2018-09-02,2018,TOR,MIA,-103,3.81
2018-09-02,2018,WSH,MIL,-101,4.77
2018-09-02,2018,TEX,MIN,-109,5.48
2018-09-02,2018,SF,NYM,133,3.22
2018-09-02,2018,DET,NYY,216,2.69
2018-09-02,2018,SEA,OAK,102,4.46
2018-09-02,2018,CHC,PHI,116,3.94
2018-09-02,2018,ATL,PIT,-182,5.81
2018-09-02,2018,COL,SD,-141,4.97
2018-09-02,2018,OAK,SEA,-112,4.75
2018-09-02,2018,NYM,SF,-148,4.48
2018-09-02,2018,CIN,STL,135,3.62
2018-09-02,2018,CLE,TB,-205,5.71
2018-09-02,2018,MIN,TEX,-101,5.28
2018-09-02,2018,MIA,TOR,-107,3.88
2018-09-02,2018,MIL,WSH,-109,4.95
2018-09-03,2018,SD,ARI,184,2.99
2018-09-03,2018,BOS,ATL,-129,5.07
2018-09-03,2018,SEA,BAL,-240,6.35
2018-09-03,2018,ATL,BOS,119,4.11
2018-09-03,2018,MIL,CHC,116,3.94
2018-09-03,2018,PIT,CIN,-129,4.79
2018-09-03,2018,KC,CLE,170,3.33
2018-09-03,2018,SF,COL,136,4.24
2018-09-03,2018,DET,CWS,109,4.07
2018-09-03,2018,CWS,DET,-119,4.62
2018-09-03,2018,MIN,HOU,200,2.5
2018-09-03,2018,CLE,KC,-200,6.0
2018-09-03,2018,TEX,LAA,-137,6.07
2018-09-03,2018,NYM,LAD,125,3.11
2018-09-03,2018,PHI,MIA,-140,4.38
2018-09-03,2018,CHC,MIL,-126,4.74
2018-09-03,2018,HOU,MIN,-240,5.29
2018-09-03,2018,LAD,NYM,-140,4.08
2018-09-03,2018,OAK,NYY,-114,4.26
2018-09-03,2018,NYY,OAK,104,3.92
2018-09-03,2018,MIA,PHI,125,3.33
2018-09-03,2018,CIN,PIT,119,3.88
2018-09-03,2018,ARI,SD,-214,5.79
2018-09-03,2018,BAL,SEA,200,3.0
2018-09-03,2018,COL,SF,-151,6.02
2018-09-03,2018,WSH,STL,-190,4.91
2018-09-03,2018,TOR,TB,-107,4.14
2018-09-03,2018,LAA,TEX,122,4.73
2018-09-03,2018,TB,TOR,-103,4.06
2018-09-03,2018,STL,WSH,170,2.78
2018-09-04,2018,SD,ARI,164,3.03
2018-09-04,2018,BOS,ATL,-126,4.74
2018-09-04,2018,SEA,BAL,-202,5.02
2018-09-04,2018,ATL,BOS,116,3.94
2018-09-04,2018,MIL,CHC,100,4.5
2018-09-04,2018,PIT,CIN,-140,4.67
2018-09-04,2018,KC,CLE,200,2.83
2018-09-04,2018,SF,COL,175,3.64
2018-09-04,2018,DET,CWS,146,3.46
2018-09-04,2018,CWS,DET,-161,5.24
2018-09-04,2018,MIN,HOU,250,2.14
2018-09-04,2018,CLE,KC,-240,6.0
2018-09-04,2018,TEX,LAA,101,4.48
2018-09-04,2018,NYM,LAD,205,2.62
2018-09-04,2018,PHI,MIA,-134,4.01
2018-09-04,2018,CHC,MIL,-110,4.71
2018-09-04,2018,HOU,MIN,-300,5.63
2018-09-04,2018,LAD,NYM,-245,5.68
2018-09-04,2018,OAK,NYY,113,3.76
2018-09-04,2018,NYY,OAK,-123,4.41
2018-09-04,2018,MIA,PHI,119,3.2
2018-09-04,2018,CIN,PIT,125,3.56
2018-09-04,2018,ARI,SD,-184,5.18
2018-09-04,2018,BAL,SEA,172,2.76
2018-09-04,2018,COL,SF,-195,6.61
2018-09-04,2018,WSH,STL,-119,5.43
2018-09-04,2018,TOR,TB,111,4.03
2018-09-04,2018,LAA,TEX,-111,4.73
2018-09-04,2018,TB,TOR,-121,4.65
2018-09-04,2018,STL,WSH,109,4.78
2018-09-05,2018,BOS,ATL,153,2.96
2018-09-05,2018,SEA,BAL,-238,5.63
2018-09-05,2018,ATL,BOS,-173,4.75
2018-09-05,2018,MIL,CHC,-107,4.39
2018-09-05,2018,PIT,CIN,-190,5.9
2018-09-05,2018,KC,CLE,276,2.26
2018-09-05,2018,SF,COL,145,4.29
2018-09-05,2018,DET,CWS,136,3.39
2018-09-05,2018,CWS,DET,-151,4.81
2018-09-05,2018,MIN,HOU,200,2.83
2018-09-05,2018,CLE,KC,-326,6.5
2018-09-05,2018,TEX,LAA,-126,5.85
2018-09-05,2018,NYM,LAD,167,2.81
2018-09-05,2018,PHI,MIA,-190,5.57
2018-09-05,2018,CHC,MIL,-103,4.31
2018-09-05,2018,HOU,MIN,-230,5.92
2018-09-05,2018,LAD,NYM,-187,4.89
2018-09-05,2018,OAK,NYY,138,2.94
2018-09-05,2018,NYY,OAK,-153,4.23
2018-09-05,2018,MIA,PHI,170,3.15
2018-09-05,2018,CIN,PIT,170,3.33
2018-09-05,2018,BAL,SEA,208,2.6
2018-09-05,2018,COL,SF,-160,6.46
2018-09-05,2018,WSH,STL,-107,4.65
2018-09-05,2018,TOR,TB,125,3.78
2018-09-05,2018,LAA,TEX,116,4.86
2018-09-05,2018,TB,TOR,-140,4.96
2018-09-05,2018,STL,WSH,-103,4.57
2018-09-06,2018,ATL,ARI,149,3.21
2018-09-06,2018,ARI,ATL,-164,4.97
2018-09-06,2018,WSH,CHC,-105,4.35
2018-09-06,2018,SD,CIN,150,3.4
2018-09-06,2018,TOR,CLE,145,3.67
2018-09-06,2018,CIN,SD,-165,5.29
2018-09-06,2018,CLE,TOR,-160,5.54
2018-09-06,2018,CHC,WSH,-105,4.35
2018-09-07,2018,ATL,ARI,175,2.73
2018-09-07,2018,ARI,ATL,-195,4.96
2018-09-07,2018,TB,BAL,-275,4.77
2018-09-07,2018,HOU,BOS,-115,4.55
2018-09-07,2018,SD,CIN,138,3.78
2018-09-07,2018,TOR,CLE,200,2.83
2018-09-07,2018,LAD,COL,-150,5.7
2018-09-07,2018,LAA,CWS,-117,4.58
2018-09-07,2018,STL,DET,-136,5.19
2018-09-07,2018,BOS,HOU,105,4.15
2018-09-07,2018,MIN,KC,-170,5.98
2018-09-07,2018,CWS,LAA,107,4.11
2018-09-07,2018,COL,LAD,135,4.04
2018-09-07,2018,PIT,MIA,-210,5.42
2018-09-07,2018,SF,MIL,158,3.29
2018-09-07,2018,KC,MIN,150,3.8
2018-09-07,2018,PHI,NYM,-155,4.25
2018-09-07,2018,SEA,NYY,-111,3.95
2018-09-07,2018,TEX,OAK,166,3.38
2018-09-07,2018,NYM,PHI,140,2.92
2018-09-07,2018,MIA,PIT,180,2.86
2018-09-07,2018,CIN,SD,-153,5.44
2018-09-07,2018,NYY,SEA,101,3.73
2018-09-07,2018,MIL,SF,-178,5.44
2018-09-07,2018,DET,STL,121,4.07
2018-09-07,2018,BAL,TB,235,1.94
2018-09-07,2018,OAK,TEX,-186,5.85
2018-09-07,2018,CLE,TOR,-240,6.0
2018-09-08,2018,ATL,ARI,119,3.88
2018-09-08,2018,ARI,ATL,-134,4.87
2018-09-08,2018,TB,BAL,-245,5.68
2018-09-08,2018,HOU,BOS,111,4.27
2018-09-08,2018,WSH,CHC,-200,5.0
2018-09-08,2018,WSH,CHC,158,3.49
2018-09-08,2018,SD,CIN,109,4.07
2018-09-08,2018,TOR,CLE,119,4.34
2018-09-08,2018,LAD,COL,-126,5.58
2018-09-08,2018,LAA,CWS,-142,5.28
2018-09-08,2018,STL,DET,-172,5.06
2018-09-08,2018,BOS,HOU,-121,4.93
2018-09-08,2018,MIN,KC,-210,5.76
2018-09-08,2018,CWS,LAA,127,3.96
2018-09-08,2018,COL,LAD,116,4.63
2018-09-08,2018,PIT,MIA,-160,4.31
2018-09-08,2018,SF,MIL,174,2.92
2018-09-08,2018,KC,MIN,180,3.04
2018-09-08,2018,PHI,NYM,131,3.03
2018-09-08,2018,SEA,NYY,103,4.19
2018-09-08,2018,TEX,OAK,160,3.65
2018-09-08,2018,NYM,PHI,-146,4.15
2018-09-08,2018,MIA,PIT,145,2.86
2018-09-08,2018,CIN,SD,-119,4.62
2018-09-08,2018,NYY,SEA,-113,4.51
2018-09-08,2018,MIL,SF,-194,5.28
2018-09-08,2018,DET,STL,152,3.17
2018-09-08,2018,BAL,TB,205,2.62
2018-09-08,2018,OAK,TEX,-180,6.11
2018-09-08,2018,CLE,TOR,-134,5.44
2018-09-08,2018,CHC,WSH,170,2.78
2018-09-08,2018,CHC,WSH,-178,5.76
2018-09-09,2018,ATL,ARI,124,3.79
2018-09-09,2018,ARI,ATL,-139,4.94
2018-09-09,2018,TB,BAL,-260,5.78
2018-09-09,2018,HOU,BOS,-105,4.61
2018-09-09,2018,SD,CIN,125,4.0
2018-09-09,2018,TOR,CLE,165,3.4
2018-09-09,2018,LAD,COL,-111,5.79
2018-09-09,2018,LAA,CWS,-159,5.22
2018-09-09,2018,STL,DET,-132,4.84
2018-09-09,2018,BOS,HOU,-105,4.61
2018-09-09,2018,MIN,KC,-134,5.44
2018-09-09,2018,CWS,LAA,144,3.48
2018-09-09,2018,COL,LAD,101,5.47
2018-09-09,2018,SF,MIL,135,3.4
2018-09-09,2018,KC,MIN,119,4.34
2018-09-09,2018,PHI,NYM,-130,4.8
2018-09-09,2018,SEA,NYY,115,3.72
2018-09-09,2018,TEX,OAK,194,3.06
2018-09-09,2018,NYM,PHI,115,3.95
2018-09-09,2018,CIN,SD,-140,5.25
2018-09-09,2018,NYY,SEA,-125,4.44
2018-09-09,2018,MIL,SF,-150,4.8
2018-09-09,2018,DET,STL,117,3.92
2018-09-09,2018,BAL,TB,220,2.5
2018-09-09,2018,OAK,TEX,-224,6.22
2018-09-09,2018,CLE,TOR,-185,5.84
2018-09-10,2018,COL,ARI,-150,6.0
2018-09-10,2018,SF,ATL,108,3.61
2018-09-10,2018,MIL,CHC,116,3.94
2018-09-10,2018,LAD,CIN,-205,6.05
2018-09-10,2018,TB,CLE,135,2.98
2018-09-10,2018,ARI,COL,135,4.26
2018-09-10,2018,KC,CWS,-131,4.82
2018-09-10,2018,HOU,DET,-360,6.65
2018-09-10,2018,DET,HOU,300,2.13
2018-09-10,2018,CWS,KC,116,3.94
2018-09-10,2018,TEX,LAA,116,3.94
2018-09-10,2018,CIN,LAD,175,3.27
2018-09-10,2018,CHC,MIL,-131,4.82
2018-09-10,2018,NYY,MIN,-189,5.56
2018-09-10,2018,MIN,NYY,169,3.16
2018-09-10,2018,STL,PIT,-136,4.9
2018-09-10,2018,ATL,SF,-118,4.06
2018-09-10,2018,PIT,STL,121,3.85
2018-09-10,2018,CLE,TB,-150,4.2
2018-09-10,2018,LAA,TEX,-126,4.74
2018-09-11,2018,COL,ARI,109,5.02
2018-09-11,2018,SF,ATL,130,3.04
2018-09-11,2018,OAK,BAL,-189,5.89
2018-09-11,2018,TOR,BOS,280,2.37
2018-09-11,2018,MIL,CHC,114,4.21
2018-09-11,2018,LAD,CIN,-175,5.41
2018-09-11,2018,TB,CLE,120,3.86
2018-09-11,2018,ARI,COL,-119,5.71
2018-09-11,2018,KC,CWS,-117,4.58
2018-09-11,2018,HOU,DET,-183,5.82
2018-09-11,2018,DET,HOU,163,3.42
2018-09-11,2018,CWS,KC,107,4.11
2018-09-11,2018,TEX,LAA,154,3.54
2018-09-11,2018,CIN,LAD,155,3.33
2018-09-11,2018,NYM,MIA,-270,4.74
2018-09-11,2018,CHC,MIL,-124,4.98
2018-09-11,2018,NYY,MIN,-182,6.13
2018-09-11,2018,MIA,NYM,230,1.97
2018-09-11,2018,MIN,NYY,162,3.63
2018-09-11,2018,BAL,OAK,169,3.35
2018-09-11,2018,WSH,PHI,127,3.96
2018-09-11,2018,WSH,PHI,118,3.9
2018-09-11,2018,STL,PIT,-140,4.38
2018-09-11,2018,SEA,SD,-210,5.76
2018-09-11,2018,SD,SEA,180,3.04
2018-09-11,2018,ATL,SF,-145,4.14
2018-09-11,2018,PIT,STL,125,3.33
2018-09-11,2018,CLE,TB,-135,4.88
2018-09-11,2018,LAA,TEX,-174,5.72
2018-09-11,2018,BOS,TOR,-330,6.91
2018-09-11,2018,PHI,WSH,-142,5.28
2018-09-11,2018,PHI,WSH,-133,4.85
2018-09-12,2018,COL,ARI,109,4.55
2018-09-12,2018,SF,ATL,126,3.32
2018-09-12,2018,OAK,BAL,-210,6.44
2018-09-12,2018,TOR,BOS,255,2.54
2018-09-12,2018,MIL,CHC,146,3.46
2018-09-12,2018,LAD,CIN,-183,5.5
2018-09-12,2018,TB,CLE,-107,3.1
2018-09-12,2018,ARI,COL,-119,5.16
2018-09-12,2018,KC,CWS,103,4.19
2018-09-12,2018,HOU,DET,-280,5.89
2018-09-12,2018,DET,HOU,240,2.35
2018-09-12,2018,CWS,KC,-113,4.51
2018-09-12,2018,TEX,LAA,162,3.63
2018-09-12,2018,CIN,LAD,163,3.23
2018-09-12,2018,NYM,MIA,-190,4.59
2018-09-12,2018,CHC,MIL,-161,5.24
2018-09-12,2018,NYY,MIN,-215,6.14
2018-09-12,2018,MIA,NYM,170,2.59
2018-09-12,2018,MIN,NYY,185,3.16
2018-09-12,2018,BAL,OAK,180,3.39
2018-09-12,2018,WSH,PHI,116,3.47
2018-09-12,2018,STL,PIT,-116,4.03
2018-09-12,2018,SEA,SD,-138,4.35
2018-09-12,2018,SD,SEA,123,3.36
2018-09-12,2018,ATL,SF,-141,4.39
2018-09-12,2018,PIT,STL,106,3.64
2018-09-12,2018,CLE,TB,-103,3.04
2018-09-12,2018,LAA,TEX,-182,6.13
2018-09-12,2018,BOS,TOR,-295,6.72
2018-09-12,2018,PHI,WSH,-126,4.18
2018-09-13,2018,COL,ARI,-119,5.43
2018-09-13,2018,OAK,BAL,-178,5.76
2018-09-13,2018,TOR,BOS,190,3.1
2018-09-13,2018,WSH,CHC,101,4.48
2018-09-13,2018,ARI,COL,109,4.78
2018-09-13,2018,MIN,KC,-126,5.3
2018-09-13,2018,SEA,LAA,103,4.43
2018-09-13,2018,STL,LAD,170,2.78
2018-09-13,2018,NYM,MIA,-177,4.79
2018-09-13,2018,NYM,MIA,-175,5.09
2018-09-13,2018,KC,MIN,116,4.4
2018-09-13,2018,MIA,NYM,157,2.92
2018-09-13,2018,MIA,NYM,155,3.14
2018-09-13,2018,BAL,OAK,158,3.49
2018-09-13,2018,LAA,SEA,-113,4.77
2018-09-13,2018,LAD,STL,-190,4.91
2018-09-13,2018,BOS,TOR,-220,6.19
2018-09-13,2018,CHC,WSH,-111,4.73
2018-09-14,2018,HOU,ARI,-178,5.12
2018-09-14,2018,WSH,ATL,-152,4.83
2018-09-14,2018,CWS,BAL,-112,4.75
2018-09-14,2018,NYM,BOS,102,4.46
2018-09-14,2018,CIN,CHC,175,3.09
2018-09-14,2018,CHC,CIN,-205,5.71
2018-09-14,2018,DET,CLE,174,3.28
2018-09-14,2018,SF,COL,101,3.73
2018-09-14,2018,BAL,CWS,102,4.46
2018-09-14,2018,CLE,DET,-194,5.94
2018-09-14,2018,ARI,HOU,158,3.1
2018-09-14,2018,MIN,KC,-138,4.93
2018-09-14,2018,SEA,LAA,134,3.85
2018-09-14,2018,STL,LAD,113,3.52
2018-09-14,2018,PHI,MIA,-185,5.52
2018-09-14,2018,PIT,MIL,127,3.74
2018-09-14,2018,KC,MIN,123,3.81
2018-09-14,2018,BOS,NYM,-112,4.75
2018-09-14,2018,TOR,NYY,258,2.51
2018-09-14,2018,TB,OAK,-131,4.82
2018-09-14,2018,MIA,PHI,165,3.21
2018-09-14,2018,MIL,PIT,-142,4.99
2018-09-14,2018,TEX,SD,127,3.52
2018-09-14,2018,LAA,SEA,-149,5.39
2018-09-14,2018,COL,SF,-111,3.95
2018-09-14,2018,LAD,STL,-123,4.14
2018-09-14,2018,OAK,TB,116,3.94
2018-09-14,2018,SD,TEX,-142,4.69
2018-09-14,2018,NYY,TOR,-308,6.79
2018-09-14,2018,ATL,WSH,137,3.38
2018-09-15,2018,HOU,ARI,-178,5.12
2018-09-15,2018,WSH,ATL,115,4.42
2018-09-15,2018,CWS,BAL,-109,4.69
2018-09-15,2018,NYM,BOS,220,3.13
2018-09-15,2018,CIN,CHC,185,2.98
2018-09-15,2018,CHC,CIN,-215,5.8
2018-09-15,2018,DET,CLE,240,2.35
2018-09-15,2018,SF,COL,142,2.69
2018-09-15,2018,BAL,CWS,-101,4.52
2018-09-15,2018,CLE,DET,-280,5.89
2018-09-15,2018,ARI,HOU,158,3.1
2018-09-15,2018,MIN,KC,102,4.46
2018-09-15,2018,SEA,LAA,135,3.62
2018-09-15,2018,STL,LAD,140,3.54
2018-09-15,2018,PHI,MIA,-215,5.8
2018-09-15,2018,PIT,MIL,154,3.35
2018-09-15,2018,KC,MIN,-112,4.75
2018-09-15,2018,BOS,NYM,-260,7.22
2018-09-15,2018,TOR,NYY,190,3.1
2018-09-15,2018,TB,OAK,-113,4.51
2018-09-15,2018,MIA,PHI,185,2.98
2018-09-15,2018,MIL,PIT,-174,5.4
2018-09-15,2018,TEX,SD,123,3.59
2018-09-15,2018,LAA,SEA,-150,5.1
2018-09-15,2018,COL,SF,-157,3.97
2018-09-15,2018,LAD,STL,-155,5.17
2018-09-15,2018,OAK,TB,103,4.19
2018-09-15,2018,SD,TEX,-138,4.64
2018-09-15,2018,NYY,TOR,-220,6.19
2018-09-15,2018,ATL,WSH,-125,5.28
2018-09-16,2018,HOU,ARI,-195,4.63
2018-09-16,2018,WSH,ATL,116,4.17
2018-09-16,2018,CWS,BAL,-119,4.89
2018-09-16,2018,NYM,BOS,158,2.71
2018-09-16,2018,CIN,CHC,138,3.36
2018-09-16,2018,CHC,CIN,-153,4.84
2018-09-16,2018,DET,CLE,170,2.96
2018-09-16,2018,SF,COL,115,3.49
2018-09-16,2018,BAL,CWS,109,4.31
2018-09-16,2018,CLE,DET,-190,5.24
2018-09-16,2018,ARI,HOU,175,2.55
2018-09-16,2018,MIN,KC,-105,4.35
2018-09-16,2018,SEA,LAA,-117,4.58
2018-09-16,2018,STL,LAD,136,3.6
2018-09-16,2018,PHI,MIA,-215,5.8
2018-09-16,2018,PIT,MIL,153,3.16
2018-09-16,2018,KC,MIN,-105,4.35
2018-09-16,2018,BOS,NYM,-178,4.48
2018-09-16,2018,TOR,NYY,190,3.45
2018-09-16,2018,TB,OAK,260,2.08
2018-09-16,2018,MIA,PHI,185,2.98
2018-09-16,2018,MIL,PIT,-168,5.01
2018-09-16,2018,TEX,SD,-122,4.67
2018-09-16,2018,LAA,SEA,107,4.11
2018-09-16,2018,COL,SF,-125,4.17
2018-09-16,2018,LAD,STL,-151,5.11
2018-09-16,2018,OAK,TB,-310,5.67
2018-09-16,2018,SD,TEX,112,4.01
2018-09-16,2018,NYY,TOR,-220,6.88
2018-09-16,2018,ATL,WSH,-131,5.1
2018-09-17,2018,CHC,ARI,128,3.29
2018-09-17,2018,STL,ATL,127,3.52
2018-09-17,2018,TOR,BAL,-126,5.3
2018-09-17,2018,ARI,CHC,-143,4.41
2018-09-17,2018,MIL,CIN,-192,5.92
2018-09-17,2018,LAD,COL,-157,4.58
2018-09-17,2018,MIN,DET,-118,4.87
2018-09-17,2018,SEA,HOU,140,3.75
2018-09-17,2018,PIT,KC,-170,4.41
2018-09-17,2018,COL,LAD,142,3.1
2018-09-17,2018,WSH,MIA,-160,5.23
2018-09-17,2018,CIN,MIL,172,3.31
2018-09-17,2018,DET,MIN,108,4.33
2018-09-17,2018,PHI,NYM,-155,4.56
2018-09-17,2018,NYM,PHI,140,3.13
2018-09-17,2018,KC,PIT,150,2.8
2018-09-17,2018,SF,SD,101,3.73
2018-09-17,2018,HOU,SEA,-155,5.47
2018-09-17,2018,SD,SF,-111,3.95
2018-09-17,2018,ATL,STL,-142,4.69
2018-09-17,2018,TEX,TB,127,4.63
2018-09-17,2018,TB,TEX,-142,6.16
2018-09-17,2018,BAL,TOR,116,4.4
2018-09-17,2018,MIA,WSH,145,3.47
2018-09-18,2018,CHC,ARI,103,4.19
2018-09-18,2018,STL,ATL,116,4.17
2018-09-18,2018,TOR,BAL,-116,4.83
2018-09-18,2018,NYY,BOS,-167,5.63
2018-09-18,2018,ARI,CHC,-113,4.51
2018-09-18,2018,MIL,CIN,-205,6.05
2018-09-18,2018,CWS,CLE,250,2.29
2018-09-18,2018,LAD,COL,-225,4.85
2018-09-18,2018,CLE,CWS,-290,5.95
2018-09-18,2018,MIN,DET,-108,4.41
2018-09-18,2018,SEA,HOU,152,3.37
2018-09-18,2018,PIT,KC,-226,5.2
2018-09-18,2018,OAK,LAA,-143,4.71
2018-09-18,2018,COL,LAD,195,2.37
2018-09-18,2018,WSH,MIA,-235,5.26
2018-09-18,2018,CIN,MIL,175,3.27
2018-09-18,2018,DET,MIN,-102,4.29
2018-09-18,2018,PHI,NYM,-190,4.91
2018-09-18,2018,BOS,NYY,152,3.57
2018-09-18,2018,LAA,OAK,128,3.51
2018-09-18,2018,NYM,PHI,170,2.78
2018-09-18,2018,KC,PIT,196,2.53
2018-09-18,2018,SF,SD,165,2.64
2018-09-18,2018,HOU,SEA,-167,5.32
2018-09-18,2018,SD,SF,-185,4.54
2018-09-18,2018,ATL,STL,-126,5.02
2018-09-18,2018,TEX,TB,177,3.25
2018-09-18,2018,TB,TEX,-197,5.97
2018-09-18,2018,BAL,TOR,106,4.37
2018-09-18,2018,MIA,WSH,205,2.46
2018-09-19,2018,CHC,ARI,-155,4.56
2018-09-19,2018,STL,ATL,-116,4.56
2018-09-19,2018,TOR,BAL,-121,5.2
2018-09-19,2018,NYY,BOS,-160,5.23
2018-09-19,2018,ARI,CHC,140,3.13
2018-09-19,2018,MIL,CIN,-165,5.29
2018-09-19,2018,CWS,CLE,310,2.2
2018-09-19,2018,LAD,COL,-215,4.78
2018-09-19,2018,CLE,CWS,-370,7.09
2018-09-19,2018,MIN,DET,-113,4.77
2018-09-19,2018,SEA,HOU,179,3.05
2018-09-19,2018,PIT,KC,-226,5.55
2018-09-19,2018,OAK,LAA,-145,4.73
2018-09-19,2018,COL,LAD,185,2.46
2018-09-19,2018,CIN,MIL,150,3.4
2018-09-19,2018,DET,MIN,103,4.43
2018-09-19,2018,PHI,NYM,109,3.83
2018-09-19,2018,BOS,NYY,145,3.47
2018-09-19,2018,LAA,OAK,130,3.48
2018-09-19,2018,NYM,PHI,-119,4.35
2018-09-19,2018,KC,PIT,196,2.7
2018-09-19,2018,SF,SD,150,2.8
2018-09-19,2018,HOU,SEA,-199,5.66
2018-09-19,2018,SD,SF,-165,4.36
2018-09-19,2018,ATL,STL,106,4.13
2018-09-19,2018,TEX,TB,135,4.04
2018-09-19,2018,TB,TEX,-150,5.7
2018-09-19,2018,BAL,TOR,111,4.5
2018-09-20,2018,PHI,ATL,128,3.95
2018-09-20,2018,NYY,BOS,-153,5.14
2018-09-20,2018,MIA,CIN,119,3.65
2018-09-20,2018,CWS,CLE,185,3.68
2018-09-20,2018,CLE,CWS,-215,7.17
2018-09-20,2018,KC,DET,127,3.52
2018-09-20,2018,DET,KC,-142,4.69
2018-09-20,2018,OAK,LAA,-129,4.79
2018-09-20,2018,CIN,MIA,-129,4.51
2018-09-20,2018,WSH,NYM,-295,5.97
2018-09-20,2018,BOS,NYY,138,3.57
2018-09-20,2018,LAA,OAK,119,3.88
2018-09-20,2018,ATL,PHI,-143,5.3
2018-09-20,2018,TOR,TB,138,3.57
2018-09-20,2018,TB,TOR,-153,5.14
2018-09-20,2018,NYM,WSH,255,2.25
2018-09-21,2018,COL,ARI,108,3.37
2018-09-21,2018,PHI,ATL,112,4.25
2018-09-21,2018,NYY,BAL,-333,6.92
2018-09-21,2018,CLE,BOS,-155,4.25
2018-09-21,2018,CWS,CHC,170,3.33
2018-09-21,2018,MIA,CIN,123,3.36
2018-09-21,2018,BOS,CLE,140,2.92
2018-09-21,2018,ARI,COL,-118,3.79
2018-09-21,2018,CHC,CWS,-190,5.9
2018-09-21,2018,KC,DET,-105,4.35
2018-09-21,2018,LAA,HOU,175,2.73
2018-09-21,2018,DET,KC,-105,4.35
2018-09-21,2018,HOU,LAA,-195,4.96
2018-09-21,2018,SD,LAD,230,2.42
2018-09-21,2018,CIN,MIA,-138,4.35
2018-09-21,2018,PIT,MIL,123,3.59
2018-09-21,2018,OAK,MIN,-178,4.8
2018-09-21,2018,WSH,NYM,150,3.2
