date,season,team,opponent,is_home,team_score,opp_score,target_win
2018-05-09,2018,TOR,SEA,1,5,2,1
2018-05-10,2018,ARI,WAS,1,1,2,0
2018-05-10,2018,COL,MIL,1,2,5,0
2018-05-10,2018,LAN,CIN,1,1,4,0
2018-05-10,2018,MIA,ATL,1,2,9,0
2018-05-10,2018,PHI,SFN,1,6,3,1
2018-05-10,2018,SDN,SLN,1,1,2,0
2018-05-10,2018,ANA,MIN,1,7,4,1
2018-05-10,2018,BAL,KCA,1,11,6,1
2018-05-10,2018,NYA,BOS,1,4,5,0
2018-05-10,2018,TOR,SEA,1,3,9,0
2018-05-11,2018,ARI,WAS,1,1,3,0
2018-05-11,2018,CHN,CHA,1,11,2,1
2018-05-11,2018,COL,MIL,1,10,11,0
2018-05-11,2018,LAN,CIN,1,2,6,0
2018-05-11,2018,MIA,ATL,1,6,3,1
2018-05-11,2018,PHI,NYN,1,1,3,0
2018-05-11,2018,PIT,SFN,1,11,2,1
2018-05-11,2018,SDN,SLN,1,5,9,0
2018-05-11,2018,ANA,MIN,1,4,5,0
2018-05-11,2018,BAL,TBA,1,9,4,1
2018-05-11,2018,CLE,KCA,1,9,10,0
2018-05-11,2018,HOU,TEX,1,0,1,0
2018-05-11,2018,NYA,OAK,1,5,10,0
2018-05-11,2018,TOR,BOS,1,5,3,1
2018-05-12,2018,ARI,WAS,1,1,2,0
2018-05-12,2018,CHN,CHA,1,8,4,1
2018-05-12,2018,COL,MIL,1,4,0,1
2018-05-12,2018,LAN,CIN,1,3,5,0
2018-05-12,2018,MIA,ATL,1,5,10,0
2018-05-12,2018,PIT,SFN,1,6,5,1
2018-05-12,2018,SDN,SLN,1,2,1,1
2018-05-12,2018,ANA,MIN,1,3,5,0
2018-05-12,2018,BAL,TBA,1,6,3,1
2018-05-12,2018,BAL,TBA,1,3,10,0
2018-05-12,2018,CLE,KCA,1,6,2,1
2018-05-12,2018,DET,SEA,1,4,3,1
2018-05-12,2018,DET,SEA,1,5,9,0
2018-05-12,2018,HOU,TEX,1,6,1,1
2018-05-12,2018,NYA,OAK,1,7,6,1
2018-05-12,2018,TOR,BOS,1,2,5,0
2018-05-13,2018,ARI,WAS,1,4,6,0
2018-05-13,2018,CHN,CHA,1,3,5,0
2018-05-13,2018,COL,MIL,1,3,7,0
2018-05-13,2018,LAN,CIN,1,3,5,0
2018-05-13,2018,MIA,ATL,1,3,4,0
2018-05-13,2018,PHI,NYN,1,4,2,1
2018-05-13,2018,PIT,SFN,1,0,5,0
2018-05-13,2018,SDN,SLN,1,5,3,1
2018-05-13,2018,ANA,MIN,1,2,1,1
2018-05-13,2018,BAL,TBA,1,17,1,1
2018-05-13,2018,CLE,KCA,1,11,2,1
2018-05-13,2018,DET,SEA,1,5,4,1
2018-05-13,2018,HOU,TEX,1,6,1,1
2018-05-13,2018,NYA,OAK,1,6,2,1
2018-05-13,2018,TOR,BOS,1,3,5,0
2018-05-14,2018,ARI,MIL,1,2,7,0
2018-05-14,2018,CHN,ATL,1,5,6,0
2018-05-14,2018,SDN,COL,1,4,6,0
2018-05-14,2018,SFN,CIN,1,10,7,1
2018-05-14,2018,ANA,HOU,1,2,1,1
2018-05-14,2018,BOS,OAK,1,5,6,0
2018-05-14,2018,DET,CLE,1,6,3,1
2018-05-14,2018,KCA,TBA,1,1,2,0
2018-05-14,2018,MIN,SEA,1,0,1,0
2018-05-15,2018,ARI,MIL,1,2,1,1
2018-05-15,2018,ATL,CHN,1,2,3,0
2018-05-15,2018,MIA,LAN,1,4,2,1
2018-05-15,2018,NYN,TOR,1,12,2,1
2018-05-15,2018,PIT,CHA,1,7,0,1
2018-05-15,2018,SDN,COL,1,4,0,1
2018-05-15,2018,SFN,CIN,1,5,3,1
2018-05-15,2018,WAS,NYA,1,5,3,1
2018-05-15,2018,ANA,HOU,1,3,5,0
2018-05-15,2018,BOS,OAK,1,3,5,0
2018-05-15,2018,DET,CLE,1,9,8,1
2018-05-15,2018,KCA,TBA,1,5,6,0
2018-05-15,2018,MIN,SLN,1,4,1,1
2018-05-15,2018,SEA,TEX,1,9,8,1
2018-05-16,2018,ARI,MIL,1,2,8,0
2018-05-16,2018,ATL,CHN,1,4,1,1
2018-05-16,2018,MIA,LAN,1,6,5,1
2018-05-16,2018,NYN,TOR,1,1,12,0
2018-05-16,2018,PIT,CHA,1,3,2,1
2018-05-16,2018,SFN,CIN,1,3,6,0
2018-05-16,2018,ANA,HOU,1,0,2,0
2018-05-16,2018,BAL,PHI,1,1,4,0
2018-05-16,2018,BOS,OAK,1,6,4,1
2018-05-16,2018,DET,CLE,1,0,6,0
2018-05-16,2018,KCA,TBA,1,3,5,0
2018-05-16,2018,MIN,SLN,1,5,7,0
2018-05-16,2018,SEA,TEX,1,1,5,0
2018-05-17,2018,MIA,LAN,1,0,7,0
2018-05-17,2018,PIT,SDN,1,5,4,1
2018-05-17,2018,SFN,COL,1,3,5,0
2018-05-17,2018,SLN,PHI,1,2,6,0
2018-05-17,2018,ANA,TBA,1,1,7,0
2018-05-17,2018,BOS,BAL,1,6,2,1
2018-05-17,2018,CHA,TEX,1,4,2,1
2018-05-17,2018,SEA,DET,1,2,3,0
2018-05-17,2018,TOR,OAK,1,5,10,0
2018-05-18,2018,ATL,MIA,1,0,2,0
2018-05-18,2018,CIN,CHN,1,1,8,0
2018-05-18,2018,NYN,ARI,1,3,1,1
2018-05-18,2018,PIT,SDN,1,2,3,0
2018-05-18,2018,SFN,COL,1,1,6,0
2018-05-18,2018,SLN,PHI,1,12,4,1
2018-05-18,2018,ANA,TBA,1,3,8,0
2018-05-18,2018,BOS,BAL,1,4,7,0
2018-05-18,2018,CHA,TEX,1,5,12,0
2018-05-18,2018,HOU,CLE,1,4,1,1
2018-05-18,2018,KCA,NYA,1,5,2,1
2018-05-18,2018,MIN,MIL,1,3,8,0
2018-05-18,2018,SEA,DET,1,5,4,1
2018-05-18,2018,TOR,OAK,1,1,3,0
2018-05-19,2018,ATL,MIA,1,8,1,1
2018-05-19,2018,CIN,CHN,1,5,4,1
2018-05-19,2018,CIN,CHN,1,0,10,0
2018-05-19,2018,NYN,ARI,1,5,4,1
2018-05-19,2018,PIT,SDN,1,2,6,0
2018-05-19,2018,SFN,COL,1,9,4,1
2018-05-19,2018,SLN,PHI,1,6,7,0
2018-05-19,2018,WAS,LAN,1,1,4,0
2018-05-19,2018,WAS,LAN,1,4,5,0
2018-05-19,2018,ANA,TBA,1,3,5,0
2018-05-19,2018,BOS,BAL,1,6,3,1
2018-05-19,2018,CHA,TEX,1,5,3,1
2018-05-19,2018,HOU,CLE,1,4,5,0
2018-05-19,2018,KCA,NYA,1,3,8,0
2018-05-19,2018,MIN,MIL,1,4,5,0
2018-05-19,2018,SEA,DET,1,7,2,1
2018-05-19,2018,TOR,OAK,1,4,5,0
2018-05-20,2018,ATL,MIA,1,10,9,1
2018-05-20,2018,CIN,CHN,1,1,6,0
2018-05-20,2018,NYN,ARI,1,4,1,1
2018-05-20,2018,PIT,SDN,1,5,8,0
2018-05-20,2018,SFN,COL,1,9,5,1
2018-05-20,2018,SLN,PHI,1,5,1,1
2018-05-20,2018,WAS,LAN,1,2,7,0
2018-05-20,2018,ANA,TBA,1,5,2,1
2018-05-20,2018,BOS,BAL,1,5,0,1
2018-05-20,2018,CHA,TEX,1,3,0,1
2018-05-20,2018,HOU,CLE,1,3,1,1
2018-05-20,2018,KCA,NYA,1,1,10,0
2018-05-20,2018,MIN,MIL,1,3,1,1
2018-05-20,2018,SEA,DET,1,3,2,1
2018-05-20,2018,TOR,OAK,1,2,9,0
2018-05-21,2018,LAN,COL,1,1,2,0
2018-05-21,2018,MIL,ARI,1,4,2,1
2018-05-21,2018,NYN,MIA,1,2,0,1
2018-05-21,2018,PHI,ATL,1,3,0,1
2018-05-21,2018,SLN,KCA,1,6,0,1
2018-05-21,2018,WAS,SDN,1,10,2,1
2018-05-21,2018,CHA,BAL,1,2,3,0
2018-05-21,2018,MIN,DET,1,4,2,1
2018-05-21,2018,TEX,NYA,1,5,10,0
2018-05-22,2018,CHN,CLE,1,1,10,0
2018-05-22,2018,CIN,PIT,1,7,2,1
2018-05-22,2018,LAN,COL,1,5,3,1
2018-05-22,2018,MIL,ARI,1,1,0,1
2018-05-22,2018,NYN,MIA,1,1,5,0
2018-05-22,2018,PHI,ATL,1,1,3,0
2018-05-22,2018,SLN,KCA,1,1,5,0
2018-05-22,2018,WAS,SDN,1,2,1,1
2018-05-22,2018,CHA,BAL,1,3,2,1
2018-05-22,2018,HOU,SFN,1,11,2,1
2018-05-22,2018,MIN,DET,1,6,0,1
2018-05-22,2018,OAK,SEA,1,2,3,0
2018-05-22,2018,TBA,BOS,1,2,4,0
2018-05-22,2018,TEX,NYA,1,6,4,1
2018-05-22,2018,TOR,ANA,1,5,3,1
2018-05-23,2018,CHN,CLE,1,0,1,0
2018-05-23,2018,CIN,PIT,1,4,5,0
2018-05-23,2018,LAN,COL,1,3,0,1
2018-05-23,2018,MIL,ARI,1,9,2,1
2018-05-23,2018,NYN,MIA,1,1,2,0
2018-05-23,2018,PHI,ATL,1,4,0,1
2018-05-23,2018,SLN,KCA,1,2,5,0
2018-05-23,2018,WAS,SDN,1,1,3,0
2018-05-23,2018,CHA,BAL,1,11,1,1
2018-05-23,2018,HOU,SFN,1,4,1,1
2018-05-23,2018,MIN,DET,1,1,4,0
2018-05-23,2018,OAK,SEA,1,0,1,0
2018-05-23,2018,TBA,BOS,1,1,4,0
2018-05-23,2018,TEX,NYA,1,12,10,1
2018-05-23,2018,TOR,ANA,1,4,5,0
2018-05-24,2018,CIN,PIT,1,5,4,1
2018-05-24,2018,MIL,NYN,1,0,5,0
2018-05-24,2018,CHA,BAL,1,3,9,0
2018-05-24,2018,CLE,HOU,1,2,8,0
2018-05-24,2018,OAK,SEA,1,4,3,1
2018-05-24,2018,TBA,BOS,1,6,3,1
2018-05-24,2018,TEX,KCA,1,2,8,0
2018-05-24,2018,TOR,ANA,1,1,8,0
2018-05-25,2018,CHN,SFN,1,6,2,1
2018-05-25,2018,COL,CIN,1,5,4,1
2018-05-25,2018,LAN,SDN,1,4,1,1
2018-05-25,2018,MIA,WAS,1,5,9,0
2018-05-25,2018,MIL,NYN,1,4,3,1
2018-05-25,2018,PHI,TOR,1,5,6,0
2018-05-25,2018,PIT,SLN,1,8,1,1
2018-05-25,2018,BOS,ATL,1,6,2,1
2018-05-25,2018,CLE,HOU,1,2,11,0
2018-05-25,2018,DET,CHA,1,5,4,1
2018-05-25,2018,NYA,ANA,1,2,1,1
2018-05-25,2018,OAK,ARI,1,1,7,0
2018-05-25,2018,SEA,MIN,1,2,1,1
2018-05-25,2018,TBA,BAL,1,0,2,0
2018-05-25,2018,TEX,KCA,1,8,4,1
2018-05-26,2018,CHN,SFN,1,4,5,0
2018-05-26,2018,COL,CIN,1,5,6,0
2018-05-26,2018,LAN,SDN,1,5,7,0
2018-05-26,2018,MIA,WAS,1,1,4,0
2018-05-26,2018,MIL,NYN,1,17,6,1
2018-05-26,2018,PHI,TOR,1,2,1,1
2018-05-26,2018,PIT,SLN,1,1,4,0
2018-05-26,2018,BOS,ATL,1,8,6,1
2018-05-26,2018,CLE,HOU,1,8,6,1
2018-05-26,2018,DET,CHA,1,4,8,0
2018-05-26,2018,NYA,ANA,1,4,11,0
2018-05-26,2018,OAK,ARI,1,3,0,1
2018-05-26,2018,SEA,MIN,1,4,3,1
2018-05-26,2018,TBA,BAL,1,5,1,1
2018-05-26,2018,TEX,KCA,1,4,3,1
2018-05-27,2018,CHN,SFN,1,8,3,1
2018-05-27,2018,COL,CIN,1,8,2,1
2018-05-27,2018,LAN,SDN,1,6,1,1
2018-05-27,2018,MIA,WAS,1,2,5,0
2018-05-27,2018,MIL,NYN,1,8,7,1
2018-05-27,2018,PHI,TOR,1,3,5,0
2018-05-27,2018,PIT,SLN,1,4,6,0
2018-05-27,2018,BOS,ATL,1,1,7,0
2018-05-27,2018,CLE,HOU,1,10,9,1
2018-05-27,2018,DET,CHA,1,3,2,1
2018-05-27,2018,NYA,ANA,1,3,1,1
2018-05-27,2018,OAK,ARI,1,2,1,1
2018-05-27,2018,SEA,MIN,1,3,1,1
2018-05-27,2018,TBA,BAL,1,8,3,1
2018-05-27,2018,TEX,KCA,1,3,5,0
2018-05-28,2018,ARI,CIN,1,12,5,1
2018-05-28,2018,ATL,NYN,1,4,3,1
2018-05-28,2018,ATL,NYN,1,5,8,0
2018-05-28,2018,COL,SFN,1,6,5,1
2018-05-28,2018,LAN,PHI,1,5,4,1
2018-05-28,2018,MIL,SLN,1,8,3,1
2018-05-28,2018,PIT,CHN,1,0,7,0
2018-05-28,2018,SDN,MIA,1,2,7,0
2018-05-28,2018,BAL,WAS,1,0,6,0
2018-05-28,2018,BOS,TOR,1,8,3,1
2018-05-28,2018,CLE,CHA,1,9,6,1
2018-05-28,2018,DET,ANA,1,9,3,1
2018-05-28,2018,KCA,MIN,1,5,8,0
2018-05-28,2018,NYA,HOU,1,1,5,0
2018-05-28,2018,OAK,TBA,1,0,1,0
2018-05-28,2018,SEA,TEX,1,2,1,1
2018-05-29,2018,ARI,CIN,1,5,2,1
2018-05-29,2018,ATL,NYN,1,7,6,1
2018-05-29,2018,COL,SFN,1,11,4,1
2018-05-29,2018,LAN,PHI,1,1,6,0
2018-05-29,2018,MIL,SLN,1,1,6,0
2018-05-29,2018,PIT,CHN,1,6,8,0
2018-05-29,2018,SDN,MIA,1,9,5,1
2018-05-29,2018,BAL,WAS,1,2,3,0
2018-05-29,2018,BOS,TOR,1,8,3,1
2018-05-29,2018,CLE,CHA,1,7,3,1
2018-05-29,2018,DET,ANA,1,2,9,0
2018-05-29,2018,KCA,MIN,1,2,1,1
2018-05-29,2018,NYA,HOU,1,6,5,1
2018-05-29,2018,OAK,TBA,1,3,4,0
2018-05-29,2018,SEA,TEX,1,5,9,0
2018-05-30,2018,ARI,CIN,1,4,7,0
2018-05-30,2018,ATL,NYN,1,1,4,0
2018-05-30,2018,COL,SFN,1,4,7,0
2018-05-30,2018,LAN,PHI,1,8,2,1
2018-05-30,2018,MIL,SLN,1,3,2,1
2018-05-30,2018,PIT,CHN,1,2,1,1
2018-05-30,2018,SDN,MIA,1,3,2,1
2018-05-30,2018,BAL,WAS,1,0,2,0
2018-05-30,2018,BOS,TOR,1,6,4,1
2018-05-30,2018,CLE,CHA,1,9,1,1
2018-05-30,2018,DET,ANA,1,6,1,1
2018-05-30,2018,KCA,MIN,1,11,8,1
2018-05-30,2018,NYA,HOU,1,5,3,1
2018-05-30,2018,OAK,TBA,1,0,6,0
2018-05-30,2018,SEA,TEX,1,6,7,0
2018-05-31,2018,ATL,WAS,1,4,2,1
2018-05-31,2018,LAN,PHI,1,1,2,0
2018-05-31,2018,NYN,CHN,1,1,5,0
2018-05-31,2018,SDN,MIA,1,8,3,1
2018-05-31,2018,SLN,PIT,1,10,8,1
2018-05-31,2018,DET,ANA,1,6,2,1
2018-05-31,2018,HOU,BOS,1,4,2,1
2018-05-31,2018,MIN,CLE,1,8,9,0
2018-05-31,2018,OAK,TBA,1,7,3,1
2018-05-31,2018,SEA,TEX,1,6,1,1
2018-06-01,2018,ARI,MIA,1,9,1,1
2018-06-01,2018,ATL,WAS,1,4,0,1
2018-06-01,2018,COL,LAN,1,8,11,0
2018-06-01,2018,NYN,CHN,1,4,7,0
2018-06-01,2018,SDN,CIN,1,2,7,0
2018-06-01,2018,SFN,PHI,1,4,0,1
2018-06-01,2018,SLN,PIT,1,0,4,0
2018-06-01,2018,ANA,TEX,1,6,0,1
2018-06-01,2018,BAL,NYA,1,1,4,0
2018-06-01,2018,CHA,MIL,1,8,3,1
2018-06-01,2018,DET,TOR,1,5,2,1
2018-06-01,2018,HOU,BOS,1,7,3,1
2018-06-01,2018,KCA,OAK,1,0,16,0
2018-06-01,2018,MIN,CLE,1,7,4,1
2018-06-01,2018,SEA,TBA,1,4,3,1
2018-06-02,2018,ARI,MIA,1,6,2,1
2018-06-02,2018,ATL,WAS,1,3,5,0
2018-06-02,2018,COL,LAN,1,4,12,0
2018-06-02,2018,NYN,CHN,1,1,7,0
2018-06-02,2018,SDN,CIN,1,8,2,1
2018-06-02,2018,SFN,PHI,1,2,0,1
2018-06-02,2018,SLN,PIT,1,3,2,1
2018-06-02,2018,ANA,TEX,1,2,3,0
2018-06-02,2018,BAL,NYA,1,5,8,0
2018-06-02,2018,CHA,MIL,1,0,5,0
2018-06-02,2018,DET,TOR,1,7,4,1
2018-06-02,2018,HOU,BOS,1,4,5,0
2018-06-02,2018,KCA,OAK,1,5,4,1
2018-06-02,2018,MIN,CLE,1,7,1,1
2018-06-02,2018,SEA,TBA,1,3,1,1
2018-06-03,2018,ARI,MIA,1,6,1,1
2018-06-03,2018,ATL,WAS,1,4,2,1
2018-06-03,2018,COL,LAN,1,7,10,0
2018-06-03,2018,NYN,CHN,1,0,2,0
2018-06-03,2018,SDN,CIN,1,6,3,1
2018-06-03,2018,SFN,PHI,1,6,1,1
2018-06-03,2018,SLN,PIT,1,5,0,1
2018-06-03,2018,ANA,TEX,1,3,1,1
2018-06-03,2018,CHA,MIL,1,6,1,1
2018-06-03,2018,DET,TOR,1,4,8,0
2018-06-03,2018,HOU,BOS,1,3,9,0
2018-06-03,2018,KCA,OAK,1,1,5,0
2018-06-03,2018,MIN,CLE,1,7,5,1
2018-06-03,2018,SEA,TBA,1,2,1,1
2018-06-04,2018,SDN,ATL,1,11,4,1
2018-06-04,2018,SFN,ARI,1,10,3,1
2018-06-04,2018,ANA,KCA,1,9,6,1
2018-06-04,2018,DET,NYA,1,4,7,0
2018-06-04,2018,DET,NYA,1,4,2,1
2018-06-05,2018,CHN,PHI,1,1,6,0
2018-06-05,2018,CIN,COL,1,6,9,0
2018-06-05,2018,NYN,BAL,1,1,2,0
2018-06-05,2018,PIT,LAN,1,0,5,0
2018-06-05,2018,SDN,ATL,1,1,14,0
2018-06-05,2018,SFN,ARI,1,2,3,0
2018-06-05,2018,SLN,MIA,1,4,7,0
2018-06-05,2018,WAS,TBA,1,4,2,1
2018-06-05,2018,ANA,KCA,1,1,0,1
2018-06-05,2018,BOS,DET,1,6,0,1
2018-06-05,2018,CLE,MIL,1,3,2,1
2018-06-05,2018,HOU,SEA,1,1,7,0
2018-06-05,2018,MIN,CHA,1,4,2,1
2018-06-05,2018,MIN,CHA,1,3,6,0
2018-06-05,2018,TEX,OAK,1,7,4,1
2018-06-05,2018,TOR,NYA,1,2,7,0
2018-06-06,2018,CHN,PHI,1,7,5,1
2018-06-06,2018,CIN,COL,1,3,6,0
2018-06-06,2018,NYN,BAL,1,0,1,0
2018-06-06,2018,PIT,LAN,1,11,9,1
2018-06-06,2018,SDN,ATL,1,3,1,1
2018-06-06,2018,SFN,ARI,1,5,4,1
2018-06-06,2018,SLN,MIA,1,3,11,0
2018-06-06,2018,WAS,TBA,1,11,2,1
2018-06-06,2018,ANA,KCA,1,4,3,1
2018-06-06,2018,BOS,DET,1,7,1,1
2018-06-06,2018,CLE,MIL,1,3,1,1
2018-06-06,2018,HOU,SEA,1,7,5,1
2018-06-06,2018,MIN,CHA,1,2,5,0
2018-06-06,2018,TEX,OAK,1,8,2,1
2018-06-06,2018,TOR,NYA,1,0,3,0
2018-06-07,2018,CHN,PHI,1,4,3,1
2018-06-07,2018,CIN,COL,1,7,5,1
2018-06-07,2018,PIT,LAN,1,7,8,0
2018-06-07,2018,SLN,MIA,1,4,1,1
2018-06-07,2018,BOS,DET,1,2,7,0
2018-06-07,2018,MIN,CHA,1,7,2,1
2018-06-07,2018,OAK,KCA,1,4,1,1
2018-06-07,2018,TBA,SEA,1,4,5,0
2018-06-07,2018,TEX,HOU,1,2,5,0
2018-06-07,2018,TOR,BAL,1,5,4,1
2018-06-08,2018,CHN,PIT,1,3,1,1
2018-06-08,2018,CIN,SLN,1,6,7,0
2018-06-08,2018,COL,ARI,1,4,9,0
2018-06-08,2018,LAN,ATL,1,7,3,1
2018-06-08,2018,MIA,SDN,1,4,0,1
2018-06-08,2018,NYN,NYA,1,1,4,0
2018-06-08,2018,PHI,MIL,1,4,12,0
2018-06-08,2018,WAS,SFN,1,5,9,0
2018-06-08,2018,BOS,CHA,1,0,1,0
2018-06-08,2018,DET,CLE,1,1,4,0
2018-06-08,2018,MIN,ANA,1,2,4,0
2018-06-08,2018,OAK,KCA,1,7,2,1
2018-06-08,2018,TBA,SEA,1,3,4,0
2018-06-08,2018,TEX,HOU,1,3,7,0
2018-06-08,2018,TOR,BAL,1,5,1,1
2018-06-09,2018,CHN,PIT,1,2,0,1
2018-06-09,2018,CIN,SLN,1,4,6,0
2018-06-09,2018,COL,ARI,1,7,12,0
2018-06-09,2018,LAN,ATL,1,3,5,0
2018-06-09,2018,MIA,SDN,1,4,5,0
2018-06-09,2018,NYN,NYA,1,3,4,0
2018-06-09,2018,PHI,MIL,1,3,12,0
2018-06-09,2018,WAS,SFN,1,7,5,1
2018-06-09,2018,BOS,CHA,1,4,2,1
2018-06-09,2018,DET,CLE,1,4,2,1
2018-06-09,2018,MIN,ANA,1,1,2,0
2018-06-09,2018,OAK,KCA,1,0,2,0
2018-06-09,2018,TBA,SEA,1,7,3,1
2018-06-09,2018,TEX,HOU,1,3,4,0
2018-06-09,2018,TOR,BAL,1,4,3,1
2018-06-10,2018,CHN,PIT,1,1,7,0
2018-06-10,2018,CIN,SLN,1,6,3,1
2018-06-10,2018,COL,ARI,1,3,8,0
2018-06-10,2018,LAN,ATL,1,7,2,1
2018-06-10,2018,MIA,SDN,1,1,3,0
2018-06-10,2018,NYN,NYA,1,2,0,1
2018-06-10,2018,PHI,MIL,1,4,3,1
2018-06-10,2018,WAS,SFN,1,0,2,0
2018-06-10,2018,BOS,CHA,1,2,5,0
2018-06-10,2018,DET,CLE,1,2,9,0
2018-06-10,2018,MIN,ANA,1,7,5,1
2018-06-10,2018,OAK,KCA,1,3,2,1
2018-06-10,2018,TBA,SEA,1,4,5,0
2018-06-10,2018,TEX,HOU,1,7,8,0
2018-06-10,2018,TOR,BAL,1,13,3,1
2018-06-11,2018,ARI,PIT,1,9,5,1
2018-06-11,2018,MIA,SFN,1,7,5,1
2018-06-11,2018,MIL,CHN,1,2,7,0
2018-06-11,2018,SLN,SDN,1,5,2,1
2018-06-11,2018,BAL,BOS,1,0,2,0
2018-06-11,2018,CHA,CLE,1,0,4,0
2018-06-11,2018,SEA,ANA,1,5,3,1
2018-06-11,2018,TBA,TOR,1,8,4,1
2018-06-12,2018,ARI,PIT,1,13,8,1
2018-06-12,2018,ATL,NYN,1,8,2,1
2018-06-12,2018,LAN,TEX,1,12,5,1
2018-06-12,2018,MIA,SFN,1,3,1,1
2018-06-12,2018,MIL,CHN,1,4,0,1
2018-06-12,2018,PHI,COL,1,5,4,1
2018-06-12,2018,SLN,SDN,1,2,4,0
2018-06-12,2018,BAL,BOS,1,4,6,0
2018-06-12,2018,CHA,CLE,1,5,1,1
2018-06-12,2018,DET,MIN,1,4,6,0
2018-06-12,2018,KCA,CIN,1,1,5,0
2018-06-12,2018,NYA,WAS,1,3,0,1
2018-06-12,2018,OAK,HOU,1,3,6,0
2018-06-12,2018,SEA,ANA,1,6,3,1
2018-06-12,2018,TBA,TOR,1,4,1,1
2018-06-13,2018,ARI,PIT,1,4,5,0
2018-06-13,2018,ATL,NYN,1,2,0,1
2018-06-13,2018,LAN,TEX,1,3,2,1
2018-06-13,2018,MIA,SFN,1,5,4,1
2018-06-13,2018,MIL,CHN,1,1,0,1
2018-06-13,2018,PHI,COL,1,2,7,0
2018-06-13,2018,SLN,SDN,1,2,4,0
2018-06-13,2018,BAL,BOS,1,1,5,0
2018-06-13,2018,CHA,CLE,1,3,2,1
2018-06-13,2018,DET,MIN,1,5,2,1
2018-06-13,2018,KCA,CIN,1,0,7,0
2018-06-13,2018,NYA,WAS,1,4,5,0
2018-06-13,2018,OAK,HOU,1,5,13,0
2018-06-13,2018,SEA,ANA,1,8,6,1
2018-06-13,2018,TBA,TOR,1,1,0,1
2018-06-14,2018,ARI,NYN,1,6,3,1
2018-06-14,2018,ATL,SDN,1,4,2,1
2018-06-14,2018,MIA,SFN,1,3,6,0
2018-06-14,2018,PHI,COL,1,9,3,1
2018-06-14,2018,CHA,CLE,1,2,5,0
2018-06-14,2018,DET,MIN,1,3,1,1
2018-06-14,2018,NYA,TBA,1,4,3,1
2018-06-14,2018,OAK,HOU,1,3,7,0
2018-06-14,2018,SEA,BOS,1,1,2,0
2018-06-15,2018,ARI,NYN,1,7,3,1
2018-06-15,2018,ATL,SDN,1,3,9,0
2018-06-15,2018,LAN,SFN,1,3,2,1
2018-06-15,2018,MIL,PHI,1,13,2,1
2018-06-15,2018,PIT,CIN,1,3,2,1
2018-06-15,2018,SLN,CHN,1,5,13,0
2018-06-15,2018,BAL,MIA,1,0,2,0
2018-06-15,2018,CHA,DET,1,3,4,0
2018-06-15,2018,CLE,MIN,1,3,6,0
2018-06-15,2018,KCA,HOU,1,3,7,0
2018-06-15,2018,NYA,TBA,1,5,0,1
2018-06-15,2018,OAK,ANA,1,4,8,0
2018-06-15,2018,SEA,BOS,1,7,6,1
2018-06-15,2018,TEX,COL,1,5,9,0
2018-06-15,2018,TOR,WAS,1,6,5,1
2018-06-16,2018,ARI,NYN,1,1,5,0
2018-06-16,2018,ATL,SDN,1,1,0,1
2018-06-16,2018,LAN,SFN,1,3,1,1
2018-06-16,2018,MIL,PHI,1,1,4,0
2018-06-16,2018,PIT,CIN,1,6,2,1
2018-06-16,2018,SLN,CHN,1,3,6,0
2018-06-16,2018,BAL,MIA,1,4,5,0
2018-06-16,2018,CHA,DET,1,5,7,0
2018-06-16,2018,CLE,MIN,1,3,9,0
2018-06-16,2018,KCA,HOU,1,2,10,0
2018-06-16,2018,NYA,TBA,1,4,1,1
2018-06-16,2018,OAK,ANA,1,6,4,1
2018-06-16,2018,SEA,BOS,1,1,0,1
2018-06-16,2018,TEX,COL,1,5,2,1
2018-06-16,2018,TOR,WAS,1,2,0,1
2018-06-17,2018,ARI,NYN,1,3,5,0
2018-06-17,2018,ATL,SDN,1,4,1,1
2018-06-17,2018,LAN,SFN,1,1,4,0
2018-06-17,2018,MIL,PHI,1,9,10,0
2018-06-17,2018,PIT,CIN,1,6,8,0
2018-06-17,2018,SLN,CHN,1,5,0,1
2018-06-17,2018,BAL,MIA,1,10,4,1
2018-06-17,2018,CHA,DET,1,1,3,0
2018-06-17,2018,CLE,MIN,1,4,1,1
2018-06-17,2018,KCA,HOU,1,4,7,0
2018-06-17,2018,NYA,TBA,1,1,3,0
2018-06-17,2018,OAK,ANA,1,6,5,1
2018-06-17,2018,SEA,BOS,1,3,9,0
2018-06-17,2018,TEX,COL,1,13,12,1
2018-06-17,2018,TOR,WAS,1,8,6,1
2018-06-18,2018,COL,NYN,1,2,12,0
2018-06-18,2018,PHI,SLN,1,6,5,1
2018-06-18,2018,PIT,MIL,1,1,0,1
2018-06-18,2018,SFN,MIA,1,4,5,0
2018-06-18,2018,WAS,NYA,1,2,4,0
2018-06-18,2018,ANA,ARI,1,4,7,0
2018-06-18,2018,CLE,CHA,1,6,2,1
2018-06-18,2018,HOU,TBA,1,5,4,1
2018-06-18,2018,KCA,TEX,1,3,6,0
2018-06-19,2018,CHN,LAN,1,3,4,0
2018-06-19,2018,CHN,LAN,1,2,1,1
2018-06-19,2018,CIN,DET,1,9,5,1
2018-06-19,2018,COL,NYN,1,10,8,1
2018-06-19,2018,PHI,SLN,1,6,7,0
2018-06-19,2018,PIT,MIL,1,2,3,0
2018-06-19,2018,SDN,OAK,1,2,4,0
2018-06-19,2018,SFN,MIA,1,6,3,1
2018-06-19,2018,WAS,BAL,1,9,7,1
