date,season,team,opponent,is_home,team_score,opp_score,target_win,moneyLine,projectedRuns,runs_scored,runs_allowed,wins,losses,ERA,wOBA,OPS,wRC+,FIP,avg_exit_velocity,avg_launch_angle,avg_xwOBA
2018-04-09,2018,TEX,LAA,1,3,8,0,121.0,4.07,737,848,67,95,4.92,0.315,0.722,89,4.79,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,CHC,PIT,1,5,8,0,-147.0,5.36,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,COL,SD,1,2,5,0,-150.0,6.3,780,745,91,72,4.33,0.325,0.757,88,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,LAD,OAK,1,4,0,1,-123.0,4.69,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,MIA,NYM,1,6,8,0,174.0,2.92,589,809,63,98,4.76,0.289,0.659,83,4.57,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,PHI,CIN,1,6,1,1,-195.0,4.96,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,SF,ARI,1,5,4,1,-102.0,3.79,603,699,73,89,3.95,0.29,0.667,82,3.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,STL,MIL,1,5,3,1,-163.0,4.65,759,691,88,74,3.85,0.316,0.73,99,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,WSH,ATL,1,4,1,1,-240.0,4.94,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,BAL,TOR,1,1,2,0,120.0,4.09,622,892,47,115,5.18,0.299,0.689,87,4.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,BOS,NYY,1,14,1,1,-132.0,3.98,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,CWS,TB,1,5,6,0,100.0,4.25,656,848,62,100,4.83,0.304,0.703,92,4.73,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,CLE,DET,1,2,1,1,-212.0,5.78,818,648,91,71,3.77,0.33,0.766,106,3.78,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,KC,SEA,1,3,8,0,-105.0,4.35,638,833,58,104,4.94,0.303,0.697,87,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,MIN,HOU,1,4,1,1,143.0,3.29,738,775,78,84,4.5,0.313,0.723,96,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-10,2018,TEX,LAA,1,1,11,0,128.0,4.39,737,848,67,95,4.92,0.315,0.722,89,4.79,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,CHC,PIT,1,13,5,1,-160.0,4.92,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,COL,SD,1,6,4,1,-150.0,6.9,780,745,91,72,4.33,0.325,0.757,88,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,LAD,OAK,1,6,16,0,-178.0,4.8,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,MIA,NYM,1,1,4,0,119.0,3.88,589,809,63,98,4.76,0.289,0.659,83,4.57,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,PHI,CIN,1,4,3,1,-107.0,4.14,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,SF,ARI,1,3,7,0,100.0,3.75,603,699,73,89,3.95,0.29,0.667,82,3.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,STL,MIL,1,2,3,0,-141.0,5.56,759,691,88,74,3.85,0.316,0.73,99,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,WSH,ATL,1,3,5,0,-123.0,4.96,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,BAL,TOR,1,5,3,1,-137.0,4.91,622,892,47,115,5.18,0.299,0.689,87,4.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,BOS,NYY,1,7,10,0,-104.0,4.08,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,CWS,TB,1,2,1,1,115.0,4.19,656,848,62,100,4.83,0.304,0.703,92,4.73,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,CLE,DET,1,5,1,1,-300.0,6.0,818,648,91,71,3.77,0.33,0.766,106,3.78,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,KC,SEA,1,2,4,0,125.0,3.78,638,833,58,104,4.94,0.303,0.697,87,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,MIN,HOU,1,9,8,1,145.0,3.27,738,775,78,84,4.5,0.313,0.723,96,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-11,2018,TEX,LAA,1,2,7,0,105.0,5.37,737,848,67,95,4.92,0.315,0.722,89,4.79,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,CHC,PIT,1,1,6,0,-175.0,5.41,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,CIN,STL,1,4,13,0,131.0,4.11,696,819,67,95,4.63,0.317,0.729,94,4.68,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,SD,SF,1,0,7,0,124.0,3.79,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,WSH,COL,1,1,5,0,-185.0,5.84,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,BOS,NYY,1,6,3,1,104.0,4.41,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,CLE,DET,1,9,3,1,-225.0,5.88,818,648,91,71,3.77,0.33,0.766,106,3.78,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,KC,LAA,1,1,7,0,137.0,4.22,638,833,58,104,4.94,0.303,0.697,87,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-12,2018,MIN,CWS,1,4,0,1,-245.0,6.04,738,775,78,84,4.5,0.313,0.723,96,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,CHC,ATL,1,0,4,0,-196.0,4.97,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,CIN,STL,1,3,5,0,150.0,3.8,696,819,67,95,4.63,0.317,0.729,94,4.68,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,LAD,ARI,1,7,8,0,-142.0,3.81,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,MIA,PIT,1,7,2,1,119.0,3.65,589,809,63,98,4.76,0.289,0.659,83,4.57,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,NYM,MIL,1,6,5,1,-106.0,4.37,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,SD,SF,1,5,1,1,116.0,3.94,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,WSH,COL,1,1,2,0,-177.0,5.43,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,BOS,BAL,1,7,3,1,-251.0,6.79,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,CLE,TOR,1,4,8,0,-146.0,5.04,818,648,91,71,3.77,0.33,0.766,106,3.78,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,DET,NYY,1,6,8,0,162.0,3.44,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,HOU,TEX,1,3,2,1,-260.0,6.14,797,534,103,59,3.11,0.327,0.754,110,3.23,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,KC,LAA,1,4,5,0,150.0,4.0,638,833,58,104,4.94,0.303,0.697,87,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,SEA,OAK,1,7,4,1,119.0,3.65,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-13,2018,TB,PHI,1,1,2,0,-114.0,4.26,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,CHC,ATL,1,14,10,1,-178.0,4.16,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,CIN,STL,1,1,6,0,111.0,4.5,696,819,67,95,4.63,0.317,0.729,94,4.68,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,LAD,ARI,1,1,9,0,-180.0,4.82,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,MIA,PIT,1,0,1,0,175.0,2.73,589,809,63,98,4.76,0.289,0.659,83,4.57,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,NYM,MIL,1,1,5,0,-105.0,4.1,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,SD,SF,1,5,4,1,-108.0,4.41,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,WSH,COL,1,6,2,1,-184.0,4.86,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,BOS,BAL,1,10,3,1,-155.0,5.47,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,HOU,TEX,1,5,6,0,-240.0,6.0,797,534,103,59,3.11,0.327,0.754,110,3.23,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,KC,LAA,1,3,5,0,148.0,3.02,638,833,58,104,4.94,0.303,0.697,87,4.66,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,SEA,OAK,1,10,8,1,-109.0,4.69,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-14,2018,TB,PHI,1,4,9,0,-142.0,4.11,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,CIN,STL,1,2,3,0,165.0,3.21,696,819,67,95,4.63,0.317,0.729,94,4.68,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,LAD,ARI,1,7,2,1,-210.0,4.4,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,MIA,PIT,1,3,7,0,124.0,3.79,589,809,63,98,4.76,0.289,0.659,83,4.57,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,NYM,MIL,1,3,2,1,-207.0,4.72,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,SD,SF,1,10,1,1,-135.0,4.6,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,WSH,COL,1,5,6,0,-205.0,4.7,771,682,82,80,4.04,0.325,0.753,101,4.15,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,BOS,BAL,1,3,1,1,-225.0,4.5,876,647,108,54,3.75,0.34,0.792,111,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,HOU,TEX,1,1,3,0,-338.0,6.17,797,534,103,59,3.11,0.327,0.754,110,3.23,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,SEA,OAK,1,1,2,0,104.0,4.17,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-15,2018,TB,PHI,1,4,10,0,-138.0,4.64,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,ATL,PHI,1,2,1,1,107.0,4.11,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,MIL,CIN,1,4,10,0,-117.0,4.31,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,NYM,WSH,1,6,8,0,-171.0,4.73,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,PIT,COL,1,2,6,0,-127.0,4.48,692,693,82,79,4.0,0.312,0.725,95,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,SD,LAD,1,3,10,0,128.0,3.29,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,NYY,MIA,1,12,1,1,-342.0,6.58,851,669,100,62,3.78,0.335,0.781,112,3.63,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,OAK,CWS,1,8,1,1,-155.0,5.17,813,674,97,65,3.81,0.329,0.764,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,SEA,HOU,1,2,1,1,-102.0,3.53,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-16,2018,TB,TEX,1,8,4,1,-168.0,4.7,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,ARI,SF,1,1,0,1,-150.0,4.8,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,ATL,PHI,1,1,5,0,-109.0,4.43,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,CHC,STL,1,3,5,0,-128.0,4.49,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,MIL,CIN,1,2,0,1,-149.0,5.39,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,NYM,WSH,1,2,5,0,103.0,3.69,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,PIT,COL,1,0,2,0,-131.0,4.54,692,693,82,79,4.0,0.312,0.725,95,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,SD,LAD,1,3,7,0,196.0,2.53,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,LAA,BOS,1,1,10,0,-166.0,4.99,721,722,80,82,4.15,0.313,0.726,98,4.36,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,DET,BAL,1,4,2,1,100.0,4.5,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,MIN,CLE,1,1,6,0,170.0,2.96,738,775,78,84,4.5,0.313,0.723,96,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,NYY,MIA,1,1,9,0,-345.0,6.98,851,669,100,62,3.78,0.335,0.781,112,3.63,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,OAK,CWS,1,10,2,1,-187.0,5.54,813,674,97,65,3.81,0.329,0.764,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,SEA,HOU,1,1,4,0,172.0,2.94,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,TB,TEX,1,2,7,0,-146.0,5.04,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,TOR,KC,1,11,3,1,-215.0,6.14,709,832,73,89,4.85,0.319,0.739,100,4.53,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,TOR,KC,1,11,3,1,-153.0,5.44,709,832,73,89,4.85,0.319,0.739,100,4.53,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,TOR,KC,1,5,4,1,-215.0,6.14,709,832,73,89,4.85,0.319,0.739,100,4.53,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-17,2018,TOR,KC,1,5,4,1,-153.0,5.44,709,832,73,89,4.85,0.319,0.739,100,4.53,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,ARI,SF,1,3,4,0,-167.0,5.0,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,ATL,PHI,1,7,3,1,-123.0,4.96,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,MIL,CIN,1,2,0,1,-139.0,5.23,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,NYM,WSH,1,11,5,1,-109.0,4.17,676,707,77,85,4.07,0.305,0.701,94,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,PIT,COL,1,10,2,1,-123.0,4.14,692,693,82,79,4.0,0.312,0.725,95,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,SD,LAD,1,4,13,0,150.0,2.8,617,767,66,96,4.4,0.294,0.677,84,4.1,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,LAA,BOS,1,0,9,0,-101.0,4.02,721,722,80,82,4.15,0.313,0.726,98,4.36,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,DET,BAL,1,6,5,1,111.0,4.03,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,MIN,CLE,1,2,1,1,106.0,3.88,738,775,78,84,4.5,0.313,0.723,96,4.39,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,OAK,CWS,1,12,11,1,-205.0,6.05,813,674,97,65,3.81,0.329,0.764,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,SEA,HOU,1,1,7,0,160.0,2.88,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,TB,TEX,1,4,2,1,117.0,3.69,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-18,2018,TOR,KC,1,15,5,1,-197.0,5.31,709,832,73,89,4.85,0.319,0.739,100,4.53,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,ARI,SF,1,3,1,1,-173.0,5.39,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,ATL,NYM,1,12,4,1,-105.0,4.87,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,CHC,STL,1,8,5,1,-123.0,3.86,761,645,95,68,3.65,0.321,0.744,100,4.14,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,MIL,MIA,1,12,3,1,-187.0,5.86,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,PHI,PIT,1,7,0,1,107.0,3.38,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,LAA,BOS,1,2,8,0,101.0,4.23,721,722,80,82,4.15,0.313,0.726,98,4.36,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,DET,BAL,1,13,8,1,101.0,4.48,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,NYY,TOR,1,4,3,1,-160.0,5.54,851,669,100,62,3.78,0.335,0.781,112,3.63,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-19,2018,SEA,HOU,1,2,9,0,165.0,3.21,677,711,89,73,4.13,0.313,0.722,100,4.05,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,ARI,SD,1,1,4,0,-111.0,4.47,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,ATL,NYM,1,3,5,0,125.0,3.33,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,COL,CHC,1,5,16,0,-102.0,4.8,780,745,91,72,4.33,0.325,0.757,88,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,LAD,WSH,1,2,5,0,-151.0,3.31,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,MIL,MIA,1,8,0,1,-163.0,5.58,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,PHI,PIT,1,2,1,1,-106.0,4.12,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,STL,CIN,1,4,2,1,-215.0,5.8,759,691,88,74,3.85,0.316,0.73,99,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,LAA,SF,1,1,8,0,-155.0,5.17,721,722,80,82,4.15,0.313,0.726,98,4.36,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,BAL,CLE,1,3,1,1,113.0,3.52,622,892,47,115,5.18,0.299,0.689,87,4.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,CWS,HOU,1,0,10,0,226.0,2.61,656,848,62,100,4.83,0.304,0.703,92,4.73,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,DET,KC,1,3,2,1,-129.0,5.07,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,DET,KC,1,3,2,1,-106.0,4.12,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,DET,KC,1,2,3,0,-129.0,5.07,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,DET,KC,1,2,3,0,-106.0,4.12,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,NYY,TOR,1,5,8,0,-193.0,5.6,851,669,100,62,3.78,0.335,0.781,112,3.63,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,OAK,BOS,1,3,7,0,119.0,3.88,813,674,97,65,3.81,0.329,0.764,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,TB,MIN,1,8,7,1,-135.0,4.6,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-20,2018,TEX,SEA,1,2,6,0,-130.0,5.37,737,848,67,95,4.92,0.315,0.722,89,4.79,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,ARI,SD,1,6,2,1,-170.0,5.04,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,ATL,NYM,1,4,3,1,148.0,3.43,759,657,90,72,3.75,0.319,0.742,96,3.99,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,COL,CHC,1,5,2,1,119.0,4.34,780,745,91,72,4.33,0.325,0.757,88,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,LAD,WSH,1,4,0,1,-101.0,3.77,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,MIL,MIA,1,6,5,1,-195.0,5.95,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,PHI,PIT,1,6,2,1,-176.0,5.1,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,STL,CIN,1,4,3,1,-223.0,5.87,759,691,88,74,3.85,0.316,0.73,99,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,LAA,SF,1,4,3,1,-232.0,6.64,721,722,80,82,4.15,0.313,0.726,98,4.36,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,BAL,CLE,1,0,4,0,175.0,3.45,622,892,47,115,5.18,0.299,0.689,87,4.98,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,CWS,HOU,1,1,10,0,189.0,3.11,656,848,62,100,4.83,0.304,0.703,92,4.73,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,DET,KC,1,12,4,1,-109.0,4.43,630,796,64,98,4.58,0.295,0.68,83,4.59,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,NYY,TOR,1,9,1,1,-161.0,5.24,851,669,100,62,3.78,0.335,0.781,112,3.63,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,OAK,BOS,1,3,0,1,155.0,2.94,813,674,97,65,3.81,0.329,0.764,112,4.18,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,TB,MIN,1,10,1,1,-121.0,4.11,716,646,90,72,3.74,0.322,0.74,107,3.82,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-21,2018,TEX,SEA,1,7,9,0,156.0,3.32,737,848,67,95,4.92,0.315,0.722,89,4.79,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,ARI,SD,1,4,2,1,-149.0,4.19,693,644,82,80,3.72,0.306,0.707,88,3.91,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,COL,CHC,1,7,9,0,104.0,5.15,780,745,91,72,4.33,0.325,0.757,88,4.06,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,LAD,WSH,1,4,3,1,-210.0,5.42,804,610,92,71,3.38,0.333,0.774,111,3.6,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,MIL,MIA,1,4,2,1,-190.0,5.9,754,659,96,67,3.73,0.322,0.747,100,4.01,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,PHI,PIT,1,3,2,1,-166.0,5.3,677,728,80,82,4.14,0.307,0.707,91,3.83,88.71894781048451,12.736806352394755,0.37544768766563263
2018-04-22,2018,STL,CIN,1,9,2,1,-150.0,4.5,759,691,88,74,3.85,0.316,0.73,99,3.97,88.71894781048451,12.736806352394755,0.37544768766563263
